,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,key,mode,time signature,genre
1Iw3wchVrb4rahrtYqcdW6,0.493,0.938,-7.221,0.0819,2.28e-05,0.0159,0.121,0.707,94.655,4,0,4,metal
3vJqRHLfjwmlxGLCKE4Axi,0.475,0.942,-4.287,0.139,0.00141,0.0797,0.0939,0.178,80.356,1,0,4,metal
0LZRGepuhFZOAbAG80tzqQ,0.604,0.829,-8.572,0.174,0.000977,0.0,0.155,0.309,121.104,2,1,4,metal
0AdE0YL7uctHbnCSB1kOZp,0.281,0.9,-9.935,0.0581,0.000392,0.00681,0.259,0.196,179.964,2,1,4,metal
0der44SzM8j3KYyB9HZQPj,0.312,0.962,-6.586,0.0854,0.0678,0.0,0.272,0.572,141.892,2,1,1,metal
1vG7cHrq47GcViFGZ87itf,0.258,0.905,-7.576,0.0541,3.69e-06,0.894,0.0544,0.157,136.104,4,1,4,metal
0waeZEK1KpCuUvXkXCTOM2,0.491,0.94,-9.236,0.0391,0.0259,3.04e-06,0.284,0.532,106.092,8,1,4,metal
3T3jJVtlz8HGl6ACYkG4Gx,0.214,0.824,-5.508,0.0451,0.00876,0.0593,0.16,0.428,192.215,4,0,4,metal
3eMb6ioMnBslICwcHewsP4,0.266,0.97,-3.943,0.171,2.17e-05,0.331,0.0978,0.315,112.622,2,1,3,metal
3y3uA6ldf5lxkHQQUvaSBo,0.499,0.896,-6.675,0.0442,0.00214,0.00721,0.178,0.829,128.426,9,1,4,metal
2f7IhxfM0yLSqGOPyzlYvi,0.547,0.981,-4.979,0.0934,4.29e-05,0.000318,0.0737,0.185,96.035,1,1,4,metal
3GcEbkHa9NCTTn1l7Mu1Ns,0.524,0.854,-10.607,0.0282,0.000292,0.033,0.205,0.59,131.307,4,0,4,metal
4XwpTrEYq63Aolu1TtICWS,0.516,0.961,-5.211,0.0463,0.0294,0.00184,0.407,0.512,129.732,9,1,4,metal
46VaDtbrBj929FWnUdTQV0,0.531,0.842,-10.368,0.113,0.0418,0.0567,0.118,0.84,134.661,9,1,4,metal
71BjhuiJxsY8XYi4LcXRXn,0.325,0.8,-8.211,0.082,1.16e-05,0.0419,0.057,0.564,163.371,7,1,4,metal
0X0q97XtaZHwJsYiDqyxWC,0.294,0.86,-4.99,0.0548,0.00168,0.000127,0.119,0.0724,111.983,1,1,4,metal
38fz09EpYBrbPDjw3R65I7,0.561,0.951,-6.043,0.0522,0.00491,1.14e-05,0.124,0.621,116.061,8,1,4,metal
0Xt8A0mQHCtMVEfpA5fqyb,0.423,0.94,-6.073,0.0601,0.000595,0.178,0.518,0.391,120.915,0,1,4,metal
5wYKvMa5af6l3lXh1CXuIB,0.173,0.996,-9.367,0.114,3.1e-05,0.307,0.522,0.0369,181.077,2,1,4,metal
3MrRksHupTVEQ7YbA0FsZK,0.529,0.843,-6.908,0.0616,0.0628,0.000827,0.0608,0.188,117.662,6,0,4,soft rock
2mWsTrn3RjBumKtG8hNlzT,0.268,0.865,-5.532,0.0999,0.000505,0.000142,0.107,0.0995,138.143,10,1,4,metal
5Rso4igx5lTkTAbDEN9nuQ,0.601,0.928,-4.903,0.0703,0.0319,0.000116,0.401,0.564,140.11,7,1,4,metal
48PBqbMjiYPq3VsY7vG5n4,0.771,0.847,-6.216,0.0383,0.21,6.45e-05,0.0759,0.886,128.385,4,1,4,metal
1Ym7220l4W7Yz7Yt26rWSr,0.375,0.994,-5.829,0.0902,0.000267,0.00075,0.316,0.259,135.431,2,1,4,metal
29lvP8CmT78A0b9EGVrYzY,0.287,0.859,-7.936,0.0815,0.00943,0.138,0.28,0.366,140.534,1,1,3,metal
3dY6SLslpYq09BKeZxzVCC,0.31,0.998,-5.236,0.132,8.7e-05,0.00973,0.417,0.0398,118.933,9,0,4,metal
7f1hgqJfOKHow7K4HEqV9r,0.49,0.974,-7.594,0.0979,7.44e-06,0.304,0.327,0.384,133.183,7,1,4,metal
1sRHgjkMgbUWXVF1qcpQ9d,0.485,0.644,-10.791,0.118,0.0115,0.000546,0.0857,0.547,129.727,9,1,4,metal
1Mt6BsusgJJln2FMyGFLg1,0.48,0.859,-6.058,0.0409,0.000103,0.347,0.0697,0.311,128.964,9,0,4,metal
0pLIxj7aJm1fyC2dFFs8mJ,0.55,0.976,-6.611,0.0905,0.00101,0.00985,0.131,0.0781,121.622,7,0,4,metal
7HK8ucZ2YGocZBdijlhql7,0.445,0.96,-5.6,0.049,0.0483,0.00113,0.191,0.618,137.905,9,1,4,metal
48jpKqM2M1eEoj8rzI6S11,0.373,0.604,-10.28,0.0358,0.00106,0.556,0.0704,0.148,142.043,0,1,4,metal
6DRvu6LgU0wRF6Yr7WHRji,0.331,0.79,-11.612,0.078,0.00279,0.0953,0.334,0.604,163.479,9,0,4,metal
0xm49v9jgCCVeLcAQyYTSX,0.509,0.94,-5.006,0.0345,0.188,1.87e-06,0.239,0.773,107.465,2,1,4,metal
3K0pHOe6JXyNgrNXtpoLA8,0.467,0.702,-6.226,0.0476,0.319,0.000824,0.0533,0.961,83.596,1,1,4,metal
6LhUsJiXAuxoalUz01evh0,0.243,0.988,-3.485,0.197,6.17e-05,0.12,0.341,0.277,89.905,8,1,4,metal
2RiYPJlh9iAidCJdx5yjTb,0.297,0.987,-5.533,0.0495,0.000581,0.892,0.473,0.653,168.139,0,1,4,metal
1KlJjQ2bxKkQ0agBHEnHPD,0.242,0.766,-8.404,0.14,0.133,0.000142,0.522,0.184,159.567,9,0,4,metal
2ihDltTZpVhlwn2fykPtdy,0.302,0.884,-9.706,0.0861,0.0934,0.158,0.106,0.212,138.155,7,1,4,metal
1x0iTqfUEN8lZKcEVkepUh,0.295,0.266,-13.14,0.0334,0.0588,5.05e-05,0.122,0.0972,142.756,4,1,4,metal
3pvRJy3zkIivvLXh89aO3J,0.245,0.981,-7.555,0.17,2.42e-06,0.936,0.222,0.309,114.378,7,1,3,metal
3EGF6ArVdwduo0rGzoRma9,0.328,0.815,-6.651,0.0529,0.00165,0.00187,0.116,0.402,168.22,4,1,4,metal
12DO8lkKAYZwaPpscpR3PB,0.609,0.949,-6.183,0.115,0.00527,1.96e-06,0.262,0.628,146.741,7,0,4,metal
40rseNSmGPjO1SRUcE7Our,0.483,0.685,-8.941,0.0343,0.00184,0.000668,0.457,0.763,127.206,0,1,4,metal
3xfKyCGaPCaEbnJrmRPQd4,0.345,0.915,-7.075,0.0607,0.0203,2.96e-06,0.131,0.593,177.555,4,0,4,metal
7LZyhNjhyXj27iEXUYQYHo,0.565,0.494,-10.008,0.0306,0.502,0.187,0.0731,0.385,114.113,8,1,4,metal
35ENlhUOjyN4ArKyV8m0LD,0.399,0.957,-11.06,0.105,0.000167,0.449,0.153,0.346,101.921,11,0,4,metal
6nxHMqTNKWlQnx5AFxz1iX,0.497,0.947,-8.802,0.0391,8.21e-05,0.000693,0.118,0.588,90.371,0,1,4,metal
54XuDwn7kL2PXGw6vUW6Hx,0.595,0.788,-7.167,0.0601,0.0208,6.87e-05,0.631,0.784,132.447,9,0,4,metal
3azSRGmcZSaSZVV3Izg4Tg,0.525,0.833,-5.844,0.0372,5.83e-05,0.623,0.107,0.621,140.732,11,1,4,metal
67TDP21NkdDbavSA0sMk8v,0.318,0.527,-8.388,0.0275,0.307,0.00193,0.169,0.236,87.186,4,0,4,metal
34SVUs66rBnOqsCJl45Ek8,0.497,0.914,-6.532,0.0601,0.00178,0.00105,0.258,0.16,133.738,6,1,4,metal
5gnjaZqOaqE5GZKjby8KoT,0.357,0.905,-7.787,0.0523,0.00395,0.000417,0.375,0.546,81.294,1,1,4,metal
65JrmVnWM5KzM1WrXIY0tI,0.538,0.835,-7.637,0.0265,3.24e-05,2.7e-06,0.219,0.667,97.958,11,1,4,metal
4sOlbksuGHyUkSafNnho2f,0.499,0.934,-3.661,0.0966,0.0468,3.13e-06,0.703,0.357,110.044,8,0,4,metal
6vSY2O8TWgHP0oLPn5WhbH,0.598,0.76,-5.822,0.0295,0.0107,1.07e-05,0.343,0.164,120.488,2,0,4,metal
4tvBoSWeIW0bjhKNre5mod,0.684,0.851,-9.792,0.0407,0.000613,0.0029,0.535,0.512,112.662,9,1,4,metal
4XPuOAvHlOzksrWabJMh0U,0.581,0.921,-5.657,0.112,0.0193,0.0,0.101,0.594,97.904,1,1,4,metal
6FUwPb4mGlUDbx42uspXaZ,0.49,0.951,-3.777,0.0477,2.02e-05,0.0027,0.0314,0.589,106.946,1,1,4,metal
5YeQoMo5py82YmqXMTjM5S,0.574,0.943,-5.238,0.0769,3.69e-05,0.0317,0.366,0.72,112.009,11,1,4,metal
1TEZWG1FdjzDdercCguTwj,0.573,0.929,-5.996,0.082,0.00218,0.0723,0.718,0.284,97.57,11,1,4,metal
3ovjw5HZZv43SxTwApooCM,0.452,0.524,-10.108,0.0351,0.315,0.0,0.103,0.246,151.505,0,1,4,metal
2Q0Tw6meB6xfZ4ONeIL35j,0.386,0.959,-6.317,0.0414,0.138,0.0126,0.547,0.665,118.154,1,1,4,metal
3qHlBxD3acw5nrl7Padt0v,0.278,0.937,-6.952,0.168,0.000535,0.118,0.227,0.29,154.244,7,1,3,metal
561spezvXFVnAOYoSv4Bxy,0.569,0.858,-6.768,0.034,3.11e-05,0.197,0.272,0.0869,110.003,1,1,4,metal
6aF5JtQSrh7wNrkDE9B0My,0.56,0.903,-4.77,0.0754,0.00132,0.0,0.291,0.581,143.821,11,1,4,metal
6ursmCnbc9oDRGa2yHKkoZ,0.428,0.874,-6.664,0.128,0.000337,0.0419,0.311,0.261,119.708,4,0,4,metal
2SA2tTWoELC0ciMuYRfbpT,0.53,0.99,-4.676,0.084,0.000968,0.0259,0.0626,0.582,148.524,0,1,4,metal
2Vy4z1ZUN7RvN7syWI2yef,0.131,0.975,-7.228,0.118,1.61e-06,0.914,0.0862,0.393,79.467,7,1,4,metal
40j3GW7l0R4EM12fHqNqM2,0.281,0.916,-4.676,0.0655,0.0282,3.16e-06,0.157,0.532,146.645,9,1,4,metal
49IA4BhFCOWZQ7A7wxfa4e,0.487,0.976,-7.567,0.105,6.8e-06,0.352,0.242,0.305,133.176,7,1,4,metal
1fvlJQrm3yoN2TpKH5FgiR,0.496,0.62,-7.458,0.0265,0.00386,1.47e-06,0.114,0.279,140.06,4,0,4,metal
5awDvzxWfd53SSrsRZ8pXO,0.64,0.922,-6.283,0.0385,0.00369,0.055,0.332,0.716,125.105,9,0,4,metal
2OoS1aZFAFscH1cUiKlazH,0.475,0.953,-6.951,0.15,0.000291,0.00338,0.104,0.232,118.033,2,1,4,metal
7hgtn706RqLE5q1mWe8aQx,0.668,0.788,-6.752,0.0424,7.48e-05,0.108,0.0792,0.692,137.38,5,1,4,metal
57IEwDDEj8q9UQKc0MNR2x,0.498,0.901,-6.724,0.0511,0.00102,0.000729,0.104,0.572,96.916,6,0,4,metal
6O7pihLJgeqxUnG7u9oYL2,0.557,0.978,-3.965,0.0493,0.000393,4.42e-06,0.287,0.499,149.887,0,1,4,metal
1p50Ir1Hm6Sa1urjaLGi7L,0.601,0.831,-8.582,0.17,0.00086,0.0,0.102,0.296,120.962,2,1,4,metal
09bkkXFpOVi3aPLvByyWD5,0.636,0.743,-7.112,0.0354,0.000231,0.665,0.123,0.356,95.821,10,1,4,metal
2R6UrJ8uWbSIiHWmvRQvN8,0.511,0.97,-3.72,0.0414,5.6e-06,0.00136,0.18,0.566,132.986,10,1,4,metal
6JgxvNYi44NFHCtQmZncTv,0.674,0.907,-6.706,0.0714,0.000386,0.608,0.104,0.576,101.449,1,1,4,metal
7zjzu90Q4mtNNaE9Ol9Zbv,0.569,0.901,-5.197,0.0544,0.00555,0.26,0.16,0.839,133.194,9,1,4,metal
6QKhecJ2JuajCTPTtYkKUQ,0.279,0.817,-5.331,0.0458,0.00325,0.0346,0.0855,0.366,156.64,6,0,3,metal
0ei5rAVjRCUQATivnVwkLN,0.478,0.953,-7.294,0.0892,0.0328,0.000508,0.597,0.407,96.622,8,1,4,metal
5DoTRJlzMaGAMHPTDrfvfW,0.565,0.968,-5.165,0.0568,1.33e-05,0.188,0.089,0.693,108.003,1,1,4,metal
5P2Ghhv0wFYThHfDQaS0g5,0.571,0.797,-9.264,0.0497,0.000786,0.186,0.0777,0.243,101.003,9,1,4,metal
18ESXa5mEm1V4Pkt5GSXWx,0.407,0.955,-4.164,0.164,0.0251,0.0,0.347,0.508,177.48,2,1,4,metal
18S33odAheWBHbVAefiRLM,0.533,0.803,-6.702,0.0376,0.0447,0.0,0.392,0.165,109.998,2,0,4,metal
1gij27s31tFKcTHa8f1u4g,0.481,0.724,-5.642,0.0324,0.0018,0.177,0.11,0.2,116.322,4,1,4,metal
5u5F7qLDvZjBSktaDp4HxB,0.649,0.903,-3.677,0.0318,0.000841,0.000351,0.122,0.412,121.841,7,1,4,metal
0gZXockVcE7rEhSf4mcGLO,0.553,0.506,-13.271,0.046,0.144,3.78e-06,0.438,0.51,143.278,4,0,4,soft rock
6zeE5tKyr8Nu882DQhhSQI,0.475,0.322,-10.687,0.0283,0.367,0.00056,0.11,0.387,93.503,7,1,4,soft rock
5lXcSvHRVjQJ3LB2rLKQog,0.65,0.658,-10.908,0.085,0.0887,0.00403,0.0526,0.883,100.541,10,0,4,soft rock
6nNFXUIBSRC7yfNZwDlYrV,0.21,0.346,-12.069,0.0299,0.252,0.336,0.247,0.22,79.026,4,0,4,soft rock
3kcaix8VptngsWoYDTqEN2,0.328,0.83,-9.831,0.0372,2.7e-05,0.491,0.315,0.636,85.725,7,1,4,soft rock
5rjs20Ufm7iSGgldAwEgDt,0.198,0.263,-11.135,0.0317,0.654,0.00444,0.332,0.0664,178.158,5,0,3,soft rock
6WBdF2ewpZ8JMroXTgFBLk,0.499,0.26,-15.02,0.0346,0.811,0.523,0.112,0.472,125.35,4,1,4,soft rock
2ass5WHAxtgwlOGKItxoMi,0.367,0.315,-13.19,0.0299,0.202,3.48e-05,0.102,0.104,149.697,2,0,3,soft rock
0ZSmRnXnP5fdANtVlCok1g,0.398,0.547,-6.846,0.0261,0.414,0.00143,0.146,0.305,73.396,0,1,4,soft rock
5DDhrWwasm6dX5X9YeYWIt,0.365,0.6,-12.927,0.0447,0.432,0.404,0.0926,0.335,121.975,4,0,4,soft rock
2Xb6wJYGi0QXwURw5WWvI5,0.783,0.322,-15.091,0.0343,0.213,0.00243,0.114,0.77,128.226,0,1,4,soft rock
0XVR94voJPToKX1XoOw0ot,0.505,0.747,-5.422,0.0308,0.064,0.00647,0.244,0.529,139.865,8,1,4,soft rock
2TjnCxxQRYn56Ye8gkUKiW,0.228,0.224,-12.749,0.0311,0.946,0.000222,0.273,0.18,60.3,7,1,4,soft rock
3B0ms7Xlxl16tRztKHpcu9,0.49,0.581,-6.566,0.0388,0.553,0.0177,0.0764,0.318,88.718,5,1,4,soft rock
5gOd6zDC8vhlYjqbQdJVWP,0.497,0.349,-14.0,0.0297,0.0929,0.028,0.259,0.421,113.762,7,1,4,soft rock
5IjKLh01upJs2TcQnP7oCV,0.568,0.524,-14.795,0.029,0.0808,0.000219,0.12,0.796,119.577,2,0,4,soft rock
2Ri2AwoGX3yllyllN5gy9g,0.502,0.54,-10.624,0.0405,0.0328,4.17e-05,0.277,0.531,113.171,7,1,4,soft rock
1Q1b8eVkUPGlpSArl8JAVw,0.541,0.459,-10.433,0.0297,0.189,0.0274,0.099,0.803,171.165,4,0,4,soft rock
3lh3iiiJeiBXHSZw6u0kh6,0.608,0.524,-10.266,0.0309,0.367,0.00254,0.115,0.797,86.204,8,1,4,soft rock
0BaocBsR5pZaTVrWm1uKZV,0.739,0.552,-9.08,0.0308,0.18,0.00483,0.179,0.863,83.619,8,1,4,soft rock
5G4W4UzaJIpYl0ar95Cs17,0.569,0.444,-10.097,0.0373,0.548,3.29e-05,0.119,0.515,71.426,10,1,4,soft rock
3DQnKDqPNRPhK02UQf9ETf,0.372,0.205,-15.877,0.0327,0.749,0.173,0.0788,0.203,151.75,3,0,4,soft rock
3ukAkL7aLVrDf7x2XiUkNZ,0.706,0.403,-15.017,0.0277,0.18,0.0,0.0975,0.56,97.381,2,1,4,soft rock
2q0BviPG80XxEkaCJCrBm8,0.526,0.472,-13.148,0.037,0.71,3.03e-05,0.982,0.339,124.443,7,1,4,soft rock
49pBNpOAEnAMqiHfslvD7I,0.48,0.707,-7.641,0.0362,0.205,0.256,0.142,0.608,76.808,6,1,4,soft rock
5wbftIu3QRuG4YIuEgdzTI,0.121,0.799,-4.199,0.0388,0.302,0.609,0.316,0.589,76.337,7,1,5,soft rock
3QmUhaY5KZiOuaUH8H71LG,0.409,0.833,-9.994,0.0397,0.292,0.158,0.161,0.428,132.233,4,0,4,soft rock
4NjyI3qjCRv3XZXgcISc8E,0.667,0.511,-11.016,0.0292,0.317,0.0,0.135,0.396,82.841,0,1,4,soft rock
3D9iV6cYkYJRAPFO6DRKIE,0.489,0.389,-11.653,0.0284,0.877,0.32,0.105,0.254,131.366,4,0,4,soft rock
3i039fT63oBc3YittQ1lEU,0.362,0.316,-15.137,0.032,0.36,0.736,0.126,0.125,130.787,2,0,4,soft rock
0KGqCzTwJ09aLizLA95ih9,0.741,0.537,-9.714,0.0272,0.668,0.0208,0.126,0.483,111.96,7,0,4,soft rock
4KU1AZfXvTPhrr9ptpVVPp,0.593,0.316,-12.504,0.0314,0.695,0.362,0.113,0.143,124.038,7,1,4,soft rock
2SzCxX6M6vDwdEwnHDiTaY,0.534,0.415,-11.781,0.0278,0.314,0.000365,0.0847,0.188,173.561,1,0,4,soft rock
5xFXOthzXYku3MvAlc5EKg,0.731,0.505,-11.334,0.0262,0.212,0.0,0.0409,0.396,99.99,5,1,4,soft rock
1h0u4jwrxcxrXKy1hFgnGk,0.616,0.599,-7.926,0.0272,0.451,0.0,0.155,0.614,106.441,2,1,4,soft rock
4r5M7k2tWM6PuESO4AgMh4,0.356,0.113,-15.997,0.0381,0.886,0.541,0.158,0.117,86.042,2,0,4,soft rock
49yCT69FOwjkyrBsxhsVUE,0.345,0.101,-18.823,0.0403,0.9,0.864,0.279,0.0861,171.654,2,0,4,soft rock
4JXvoIsw29TcGpDJkRpp0G,0.605,0.0832,-23.206,0.0401,0.942,0.877,0.104,0.0692,90.019,10,1,4,soft rock
6rg61PBHTfEDvgNt7MNhyU,0.703,0.409,-13.491,0.0339,0.719,0.0996,0.0697,0.252,122.56,4,1,4,soft rock
1KXrIYY9fvjI0wN4gc4BVN,0.589,0.484,-6.622,0.0266,0.489,0.0,0.113,0.0927,120.258,7,1,4,soft rock
24Qo0pcx4gjBNQNp1cTOVw,0.253,0.391,-13.662,0.037,0.7,0.0,0.36,0.362,168.96,4,1,4,soft rock
375ntCG12wzCyfzclwYFwG,0.521,0.743,-5.903,0.0338,0.249,0.0,0.096,0.451,117.129,2,1,4,soft rock
0YqhqbLNpfQetrwuLaVTiK,0.57,0.575,-7.032,0.0318,0.267,0.0,0.0823,0.421,135.903,9,1,4,soft rock
34E0Higz6fFVXlbVsn6TIW,0.552,0.265,-15.482,0.0332,0.415,0.0,0.107,0.212,135.476,10,1,4,soft rock
5XjVmO5eZy5GL8JWVldbGM,0.347,0.378,-13.774,0.0306,0.572,0.0,0.106,0.544,78.709,9,1,4,soft rock
1ON3S7VGODhyLAa95YvxT1,0.754,0.299,-14.285,0.0312,0.708,0.00276,0.107,0.546,119.975,0,0,4,soft rock
4ADu6Gbnc1PwyPvrfr5RP8,0.432,0.511,-11.178,0.0342,0.296,0.0,0.0698,0.498,78.639,10,1,4,soft rock
0G6WjV9KP72ZV35TtIqMEB,0.317,0.358,-7.795,0.0311,0.413,2.91e-06,0.107,0.312,67.908,11,0,4,soft rock
5y0YreEOnQiKFAnCrcFIXz,0.701,0.79,-6.16,0.0725,0.301,6.06e-05,0.179,0.421,99.104,9,1,4,soft rock
2XwibnzhfVF9O4bUXFALPE,0.444,0.837,-8.024,0.0454,0.0813,0.000326,0.124,0.6,152.357,0,1,4,soft rock
2kFvEGeKe2FmuQPZQkJjdS,0.453,0.382,-11.882,0.0295,0.525,0.00452,0.116,0.18,123.014,0,1,3,soft rock
63xdwScd1Ai1GigAwQxE8y,0.756,0.397,-10.701,0.0522,0.57,0.0115,0.0542,0.507,101.985,7,0,4,soft rock
1Y4ikLfdMMZNkQukLDoio0,0.525,0.574,-10.678,0.0347,0.123,0.0,0.0553,0.38,135.058,7,1,3,soft rock
4tYhmdvQg9jsDp6K364493,0.651,0.447,-16.355,0.0277,0.486,0.697,0.0804,0.539,97.82,10,0,4,soft rock
4VbOIkKqt0gkZpC75oKSxS,0.307,0.544,-9.679,0.0501,0.0327,0.906,0.167,0.735,74.945,0,0,4,soft rock
4wP3uxzKLi5SHQcYgrFcMX,0.488,0.904,-3.534,0.119,0.431,0.074,0.101,0.717,147.081,9,1,4,soft rock
19aYH2zhbnTNx4plfenrIk,0.431,0.522,-8.625,0.0295,0.436,1.91e-05,0.109,0.233,199.786,11,1,4,soft rock
5jvwnpJunnIVm1gLLMviGr,0.369,0.511,-9.692,0.0344,0.545,0.0807,0.138,0.558,91.299,7,1,4,soft rock
4CeXXn71DG2X3i3bq3PK53,0.708,0.337,-13.162,0.0338,0.312,0.0108,0.119,0.852,122.235,7,1,3,soft rock
0spN4UlSI0X6YSYCWpSzgz,0.544,0.336,-14.413,0.038,0.458,3.48e-06,0.133,0.298,136.516,5,1,4,soft rock
0zRtBDhwtIFTfoK2HuURbM,0.519,0.446,-9.287,0.0388,0.813,0.000124,0.11,0.654,104.962,5,1,4,soft rock
3YWadARArCspucJinway0c,0.615,0.589,-6.802,0.0254,0.122,0.0,0.214,0.307,117.348,4,1,4,soft rock
0mHyWYXmmCB9iQyK18m3FQ,0.487,0.246,-14.104,0.0376,0.414,0.0,0.0983,0.0562,61.084,9,0,4,soft rock
76XOjja7aQJzAqSA6IDOz6,0.51,0.352,-13.861,0.0329,0.5,2.1e-06,0.107,0.277,131.319,9,1,4,soft rock
5fnOrhQ4KgT5irGCjIccGH,0.526,0.515,-11.169,0.0389,0.169,0.000816,0.181,0.518,136.543,9,1,4,soft rock
1523Yp80GgISzfWgBisj1l,0.584,0.28,-17.076,0.0339,0.333,4.61e-06,0.0432,0.485,76.884,10,1,4,soft rock
1Yp8dnd7cF56E4sojAquSx,0.347,0.228,-9.667,0.0296,0.901,0.0,0.38,0.184,133.574,0,1,4,soft rock
51G8Ktb8odD9IPjw2FScgX,0.56,0.833,-6.345,0.0493,0.0302,1.53e-05,0.37,0.505,125.71,9,0,4,soft rock
5QHj2hc22O8l1b7RHd78J7,0.544,0.598,-7.181,0.0285,0.131,0.0,0.146,0.16,140.499,10,1,4,soft rock
54b8qPFqYqIndfdxiLApea,0.418,0.452,-13.099,0.0356,0.638,0.00026,0.0959,0.168,175.088,1,1,4,soft rock
0X3d9gx7UDYgcwwkgTeNLR,0.678,0.611,-8.306,0.0506,0.777,0.0,0.175,0.821,98.949,6,1,4,soft rock
4ZVWvCUwsOnIGmJMj71RkG,0.406,0.597,-11.745,0.0336,0.0744,0.0133,0.254,0.478,115.474,0,1,4,soft rock
06qoi91mP4Bf9fKxvuy91W,0.546,0.443,-8.112,0.0303,0.477,0.0,0.0988,0.195,135.224,10,1,4,soft rock
5FiYSIZi0dh8AJAf5PDPUW,0.619,0.671,-7.429,0.0243,0.132,0.0221,0.101,0.435,90.009,7,0,4,soft rock
5Jt2AQv1c3RUF5ENtAYF1i,0.375,0.317,-11.741,0.0315,0.727,2.92e-05,0.123,0.12,112.003,0,0,4,soft rock
6KayQxHqqtNRprkeNdaIRz,0.581,0.75,-9.684,0.0302,0.729,0.383,0.342,0.645,96.019,1,1,4,soft rock
07TnWCHrFkvF61GzJuLVt0,0.398,0.57,-7.068,0.034,0.056,0.00125,0.0606,0.234,140.974,4,1,4,soft rock
60ifqqPhbselSwXyGrGyMK,0.533,0.313,-13.007,0.0298,0.386,4.64e-06,0.0868,0.225,133.615,2,0,4,soft rock
5RgFlk1fcClZd0Y4SGYhqH,0.292,0.324,-11.996,0.0346,0.797,0.000473,0.12,0.384,176.631,3,1,3,soft rock
48yJZwYYDZX5GKFND7wDfC,0.338,0.349,-12.7,0.0264,0.272,0.0677,0.143,0.109,146.827,5,0,4,soft rock
6iXQrhhgBisdfvS34EMTZ3,0.308,0.464,-9.032,0.0279,0.418,2.49e-06,0.143,0.318,103.734,10,1,4,soft rock
5BfsjRLBlHS4Cxdk3S9DZU,0.599,0.426,-11.722,0.0251,0.759,0.0139,0.0671,0.172,103.391,4,1,4,soft rock
2t3irXOH4riWOijW4YKTkf,0.6,0.526,-11.027,0.0319,0.463,0.0414,0.132,0.53,76.983,11,0,4,soft rock
5G0wvyizWhkMCkcEqgG9fh,0.713,0.347,-13.44,0.0269,0.341,0.00156,0.117,0.258,105.003,4,1,4,soft rock
49MHCPzvMLXhRjDantBMVH,0.589,0.453,-8.912,0.0397,0.703,2.54e-05,0.134,0.513,139.148,7,1,4,soft rock
26ItBw3OZ9s9d51rNWCYhh,0.355,0.45,-8.307,0.0278,0.651,0.0216,0.223,0.139,125.248,7,1,4,soft rock
08kvJTpcthAvvvW0BAcGHN,0.534,0.457,-8.66,0.0266,0.259,0.0004,0.203,0.271,140.798,4,0,4,soft rock
0dQ8ei6Gf0DAfowFBNhkWI,0.463,0.786,-6.015,0.0532,0.105,0.00952,0.241,0.539,142.146,9,0,4,soft rock
3IeVrRu0jOlwOkTwD9AykT,0.615,0.783,-8.716,0.0303,0.0717,0.000109,0.215,0.634,115.133,0,1,4,soft rock
1VI7sH93UcY0stZYVqvMoH,0.65,0.374,-10.469,0.0242,0.305,0.00989,0.067,0.318,103.995,2,1,4,soft rock
7eafuv44YprITfOdzfVLoU,0.701,0.479,-13.061,0.026,0.0194,0.0,0.103,0.682,110.514,5,1,4,soft rock
6F9z8Xe7EKyCSGexzi87ii,0.629,0.333,-13.424,0.029,0.939,0.198,0.137,0.18,79.099,5,1,3,soft rock
68wIBE5dVVX8RyfZCJnAj5,0.443,0.732,-6.748,0.0408,0.0246,2.09e-05,0.0675,0.489,80.769,8,1,4,soft rock
5tawGZuoaKGinhLIn9U5X4,0.548,0.294,-17.112,0.0333,0.332,3.34e-06,0.0392,0.491,76.698,10,1,4,soft rock
28AFl7C5B6ufvuvtunSVJG,0.42,0.628,-6.36,0.0292,0.0158,1.39e-06,0.11,0.334,160.091,0,1,4,soft rock
0ZecpFx7SBQ5fpxxGmwXMI,0.439,0.548,-9.421,0.0357,0.553,3.81e-06,0.224,0.403,151.398,6,0,4,soft rock
7wWw7hBmErNg9u5w6Xx0vy,0.629,0.356,-11.135,0.0246,0.66,0.000617,0.173,0.472,83.886,4,1,4,soft rock
7DFawVSjI88xR9mjnWwURg,0.638,0.352,-9.266,0.0268,0.492,0.0,0.105,0.204,94.173,10,1,3,soft rock
5Pj5zrq2nbKcAekH1AxbrO,0.362,0.183,-16.0,0.0347,0.861,0.000234,0.0932,0.2,136.646,3,0,4,soft rock
3L6dQDUquuO9xORMBsxYao,0.453,0.682,-8.759,0.0277,0.206,0.0,0.0927,0.546,83.392,0,0,4,soft rock
47LnxB0B2b3LrdY4YsJ9is,0.532,0.579,-7.714,0.023,0.282,0.0,0.0587,0.489,79.937,0,1,4,soft rock
40RDoz0YS2h3LsmH9P1Ihw,0.575,0.34,-15.943,0.0497,0.443,0.00667,0.593,0.413,120.804,7,1,4,soft rock
1qVEtpM3m04SV6qjKJa9EM,0.649,0.282,-9.011,0.028,0.726,8.66e-06,0.084,0.377,81.055,3,1,4,soft rock
6NM73g4Jx6X0fkW3jFNSYp,0.264,0.2,-16.089,0.0445,0.962,0.000484,0.453,0.108,173.636,2,0,4,soft rock
